timestamp, eval_RMSE255_00, eval_RMSE255_01, eval_RMSE255_02, eval_RMSE255_05, eval_RMSE255_10, eval_RMSE255_20, eval_RMSE255_30, eval_CPSNR_00, eval_CPSNR_01, eval_CPSNR_02, eval_CPSNR_05, eval_CPSNR_10, eval_CPSNR_20, eval_CPSNR_30, eval_CSSIM_00, eval_CSSIM_01, eval_CSSIM_02, eval_CSSIM_05, eval_CSSIM_10, eval_CSSIM_20, eval_CSSIM_30, averageR, averageG, averageB, average
2022/02/25 21:53:42, 2.771925151348114, 2.9082292169332504, 3.1320020854473114, 3.738683134317398, 4.571797460317612, 5.992474585771561, 7.155430346727371, 45.613561153411865, 44.88498830795288, 44.1220383644104, 42.508172035217285, 40.51625061035156, 37.99113583564758, 36.55122685432434, 0.9940419276325184, 0.993562861616826, 0.9903896920187907, 0.9881649976841806, 0.9827124312904735, 0.9729917452492898, 0.9587940422623539, 0.2358351, 0.3045961, 0.2313787, 0.25726998
